Name	Date1
KT359277|Victoria|HA|Southeast_Asia|Vietnam|2013-03-14	2013.19726027397
EPI_ISL_15146343|Victoria|HA|Southeast_Asia|Vietnam|2013-04-16	2013.28767123288
EPI_ISL_145279|Victoria|HA|Southeast_Asia|Vietnam|2013-05-01	2013.32876712329
EPI_ISL_15146339|Victoria|HA|Southeast_Asia|Vietnam|2013-01-11	2013.02739726027
KT359279|Victoria|HA|Southeast_Asia|Vietnam|2013-08-27	2013.65205479452
EPI_ISL_15146340|Victoria|HA|Southeast_Asia|Vietnam|2013-03-19	2013.21095890411
EPI_ISL_15146341|Victoria|HA|Southeast_Asia|Vietnam|2013-03-29	2013.23835616438
EPI_ISL_15146345|Victoria|HA|Southeast_Asia|Vietnam|2013-04-29	2013.32328767123
EPI_ISL_15146347|Victoria|HA|Southeast_Asia|Vietnam|2013-06-07	2013.4301369863
EPI_ISL_145283|Victoria|HA|Southeast_Asia|Vietnam|2013-04-29	2013.32328767123
EPI_ISL_165836|Victoria|HA|Southeast_Asia|Bangladesh|2014-06-13	2014.44657534247
EPI_ISL_164881|Victoria|HA|Southeast_Asia|Bangladesh|2014-06-03	2014.41917808219
EPI_ISL_166950|Victoria|HA|Southeast_Asia|Bangladesh|2014-06-21	2014.46849315068
EPI_ISL_169181|Victoria|HA|Southeast_Asia|Bangladesh|2014-06-25	2014.47945205479
EPI_ISL_172230|Victoria|HA|Southeast_Asia|Bangladesh|2014-09-01	2014.66575342466
EPI_ISL_164883|Victoria|HA|Southeast_Asia|Bangladesh|2014-06-29	2014.4904109589
EPI_ISL_162365|Victoria|HA|Southeast_Asia|Bangladesh|2014-04-02	2014.24931506849
EPI_ISL_169183|Victoria|HA|Southeast_Asia|Bangladesh|2014-09-04	2014.67397260274
EPI_ISL_163681|Victoria|HA|Southeast_Asia|Bangladesh|2014-03-11	2014.18904109589
EPI_ISL_168391|Victoria|HA|Southeast_Asia|CentralChina|2014-06-27	2014.48493150685
EPI_ISL_169694|Victoria|HA|Southeast_Asia|CentralChina|2014-07-01	2014.49589041096
EPI_ISL_164277|Victoria|HA|Southeast_Asia|HongkongChina|2014-05-09	2014.35068493151
EPI_ISL_164278|Victoria|HA|Southeast_Asia|HongkongChina|2014-05-21	2014.38356164384
EPI_ISL_169698|Victoria|HA|Southeast_Asia|HongkongChina|2014-06-26	2014.48219178082
EPI_ISL_164276|Victoria|HA|Southeast_Asia|HongkongChina|2014-05-08	2014.34794520548
EPI_ISL_169699|Victoria|HA|Southeast_Asia|HongkongChina|2014-06-15	2014.45205479452
EPI_ISL_165844|Victoria|HA|Southeast_Asia|HongkongChina|2014-05-26	2014.39726027397
EPI_ISL_165831|Victoria|HA|Southeast_Asia|India|2014-03-26	2014.2301369863
EPI_ISL_166945|Victoria|HA|Southeast_Asia|IndonesiaEastTimor|2014-03-13	2014.19452054795
EPI_ISL_166907|Victoria|HA|Southeast_Asia|Japan|2014-05-23	2014.38904109589
EPI_ISL_166902|Victoria|HA|Southeast_Asia|Japan|2014-05-22	2014.38630136986
EPI_ISL_159387|Victoria|HA|Southeast_Asia|Japan|2014-01-28	2014.07397260274
EPI_ISL_159388|Victoria|HA|Southeast_Asia|Japan|2014-01-30	2014.07945205479
EPI_ISL_159386|Victoria|HA|Southeast_Asia|Japan|2014-01-31	2014.08219178082
EPI_ISL_166909|Victoria|HA|Southeast_Asia|Japan|2014-03-12	2014.19178082192
EPI_ISL_164693|Victoria|HA|Southeast_Asia|Japan|2014-05-08	2014.34794520548
EPI_ISL_166256|Victoria|HA|Southeast_Asia|Japan|2014-04-08	2014.26575342466
EPI_ISL_166913|Victoria|HA|Southeast_Asia|Laos|2014-01-21	2014.05479452055
EPI_ISL_166187|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2014-01-30	2014.07945205479
KR073457|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2014-01-06	2014.01369863014
KR073474|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2014-03-03	2014.16712328767
KR073472|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2014-02-17	2014.12876712329
KR073469|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2014-02-14	2014.12054794521
KR073468|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2014-02-12	2014.11506849315
KX269922|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2014-01-22	2014.05753424658
EPI_ISL_166179|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2014-02-20	2014.13698630137
KX269931|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2014-08-08	2014.6
EPI_ISL_169696|Victoria|HA|Southeast_Asia|NorthChina|2014-08-12	2014.61095890411
EPI_ISL_171901|Victoria|HA|Southeast_Asia|NorthChina|2014-11-26	2014.90136986301
EPI_ISL_168820|Victoria|HA|Southeast_Asia|Philippines|2014-02-19	2014.13424657534
OP862664|Victoria|HA|Southeast_Asia|Philippines|2014-01-14	2014.03561643836
EPI_ISL_168821|Victoria|HA|Southeast_Asia|Philippines|2014-02-19	2014.13424657534
MN480839|Victoria|HA|Southeast_Asia|Singapore|2014-01-15	2014.03835616438
MN485874|Victoria|HA|Southeast_Asia|Singapore|2014-01-15	2014.03835616438
MN483445|Victoria|HA|Southeast_Asia|Singapore|2014-01-16	2014.04109589041
EPI_ISL_15146518|Victoria|HA|Southeast_Asia|Singapore|2014-01-03	2014.00547945205
EPI_ISL_15146513|Victoria|HA|Southeast_Asia|Singapore|2014-01-16	2014.04109589041
EPI_ISL_171898|Victoria|HA|Southeast_Asia|SouthChina|2014-12-24	2014.97808219178
EPI_ISL_169697|Victoria|HA|Southeast_Asia|SouthChina|2014-08-16	2014.62191780822
EPI_ISL_169688|Victoria|HA|Southeast_Asia|SouthChina|2014-07-13	2014.52876712329
EPI_ISL_164862|Victoria|HA|Southeast_Asia|SouthChina|2014-05-12	2014.35890410959
CY187772|Victoria|HA|Southeast_Asia|SouthKorea|2014-01-25	2014.06575342466
CY187753|Victoria|HA|Southeast_Asia|SouthKorea|2014-01-30	2014.07945205479
EPI_ISL_348555|Victoria|HA|Southeast_Asia|TaiwanChina|2014-01-07	2014.01643835616
EPI_ISL_348556|Victoria|HA|Southeast_Asia|TaiwanChina|2014-01-09	2014.02191780822
EPI_ISL_348554|Victoria|HA|Southeast_Asia|TaiwanChina|2014-01-06	2014.01369863014
EPI_ISL_163844|Victoria|HA|Southeast_Asia|TaiwanChina|2014-04-01	2014.24657534247
KR733276|Victoria|HA|Southeast_Asia|TaiwanChina|2014-03-20	2014.21369863014
KR733275|Victoria|HA|Southeast_Asia|TaiwanChina|2014-02-18	2014.13150684931
EPI_ISL_172622|Victoria|HA|Southeast_Asia|TaiwanChina|2014-10-18	2014.79452054795
EPI_ISL_163842|Victoria|HA|Southeast_Asia|TaiwanChina|2014-04-10	2014.27123287671
EPI_ISL_163845|Victoria|HA|Southeast_Asia|TaiwanChina|2014-05-16	2014.3698630137
EPI_ISL_166202|Victoria|HA|Southeast_Asia|Thailand|2014-05-15	2014.36712328767
KT725692|Victoria|HA|Southeast_Asia|Thailand|2014-11-04	2014.84109589041
OP623301|Victoria|HA|Southeast_Asia|Thailand|2014-06-06	2014.42739726027
KT725661|Victoria|HA|Southeast_Asia|Thailand|2014-04-03	2014.25205479452
KT725664|Victoria|HA|Southeast_Asia|Thailand|2014-04-04	2014.25479452055
KT725658|Victoria|HA|Southeast_Asia|Thailand|2014-03-09	2014.18356164384
KT725694|Victoria|HA|Southeast_Asia|Thailand|2014-11-22	2014.8904109589
KT725653|Victoria|HA|Southeast_Asia|Thailand|2014-03-20	2014.21369863014
KT725670|Victoria|HA|Southeast_Asia|Thailand|2014-06-16	2014.45479452055
EPI_ISL_172670|Victoria|HA|Southeast_Asia|Thailand|2014-11-25	2014.89863013699
EPI_ISL_15146350|Victoria|HA|Southeast_Asia|Vietnam|2014-01-15	2014.03835616438
EPI_ISL_192853|Victoria|HA|Southeast_Asia|Vietnam|2014-01-16	2014.04109589041
EPI_ISL_217553|Victoria|HA|Southeast_Asia|Bangladesh|2015-12-26	2015.98356164384
EPI_ISL_220591|Victoria|HA|Southeast_Asia|Cambodia|2015-12-02	2015.91780821918
EPI_ISL_239898|Victoria|HA|Southeast_Asia|Cambodia|2015-11-30	2015.91232876712
EPI_ISL_207853|Victoria|HA|Southeast_Asia|CentralChina|2015-11-03	2015.83835616438
EPI_ISL_212617|Victoria|HA|Southeast_Asia|CentralChina|2015-12-29	2015.99178082192
EPI_ISL_212687|Victoria|HA|Southeast_Asia|CentralChina|2015-12-14	2015.95068493151
EPI_ISL_207856|Victoria|HA|Southeast_Asia|CentralChina|2015-10-28	2015.82191780822
EPI_ISL_207763|Victoria|HA|Southeast_Asia|CentralChina|2015-11-17	2015.87671232877
EPI_ISL_212690|Victoria|HA|Southeast_Asia|CentralChina|2015-12-26	2015.98356164384
EPI_ISL_212685|Victoria|HA|Southeast_Asia|CentralChina|2015-12-24	2015.97808219178
EPI_ISL_207854|Victoria|HA|Southeast_Asia|CentralChina|2015-10-27	2015.81917808219
EPI_ISL_207855|Victoria|HA|Southeast_Asia|CentralChina|2015-11-10	2015.85753424658
EPI_ISL_207861|Victoria|HA|Southeast_Asia|CentralChina|2015-09-21	2015.72054794521
EPI_ISL_193079|Victoria|HA|Southeast_Asia|HongkongChina|2015-05-28	2015.40273972603
EPI_ISL_202571|Victoria|HA|Southeast_Asia|HongkongChina|2015-09-18	2015.71232876712
EPI_ISL_193649|Victoria|HA|Southeast_Asia|HongkongChina|2015-06-13	2015.44657534247
EPI_ISL_193645|Victoria|HA|Southeast_Asia|HongkongChina|2015-05-29	2015.40547945205
EPI_ISL_194907|Victoria|HA|Southeast_Asia|Japan|2015-03-26	2015.2301369863
EPI_ISL_177027|Victoria|HA|Southeast_Asia|Japan|2015-02-04	2015.09315068493
EPI_ISL_211786|Victoria|HA|Southeast_Asia|Japan|2015-12-26	2015.98356164384
EPI_ISL_194911|Victoria|HA|Southeast_Asia|Japan|2015-04-27	2015.31780821918
EPI_ISL_187488|Victoria|HA|Southeast_Asia|Japan|2015-02-03	2015.0904109589
EPI_ISL_192526|Victoria|HA|Southeast_Asia|Japan|2015-04-10	2015.27123287671
EPI_ISL_177026|Victoria|HA|Southeast_Asia|Japan|2015-02-16	2015.12602739726
EPI_ISL_210367|Victoria|HA|Southeast_Asia|Japan|2015-10-28	2015.82191780822
KT313451|Victoria|HA|Southeast_Asia|Japan|2015-01-27	2015.07123287671
EPI_ISL_203514|Victoria|HA|Southeast_Asia|Japan|2015-11-07	2015.84931506849
EPI_ISL_229795|Victoria|HA|Southeast_Asia|Japan|2015-04-14	2015.28219178082
EPI_ISL_203518|Victoria|HA|Southeast_Asia|Japan|2015-03-26	2015.2301369863
EPI_ISL_187489|Victoria|HA|Southeast_Asia|Japan|2015-03-12	2015.19178082192
EPI_ISL_223735|Victoria|HA|Southeast_Asia|Laos|2015-12-07	2015.93150684932
EPI_ISL_239045|Victoria|HA|Southeast_Asia|Laos|2015-12-28	2015.98904109589
EPI_ISL_210353|Victoria|HA|Southeast_Asia|Laos|2015-11-18	2015.87945205479
EPI_ISL_239042|Victoria|HA|Southeast_Asia|Laos|2015-10-06	2015.76164383562
EPI_ISL_221686|Victoria|HA|Southeast_Asia|Laos|2015-12-14	2015.95068493151
EPI_ISL_223738|Victoria|HA|Southeast_Asia|Laos|2015-12-24	2015.97808219178
EPI_ISL_221688|Victoria|HA|Southeast_Asia|Laos|2015-12-28	2015.98904109589
EPI_ISL_221685|Victoria|HA|Southeast_Asia|Laos|2015-12-08	2015.93424657534
EPI_ISL_210354|Victoria|HA|Southeast_Asia|Laos|2015-12-07	2015.93150684932
EPI_ISL_223737|Victoria|HA|Southeast_Asia|Laos|2015-12-24	2015.97808219178
EPI_ISL_221687|Victoria|HA|Southeast_Asia|Laos|2015-12-14	2015.95068493151
KX269934|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2015-05-22	2015.38630136986
OP861951|Victoria|HA|Southeast_Asia|Nepal|2015-03-26	2015.2301369863
OP861954|Victoria|HA|Southeast_Asia|Nepal|2015-04-13	2015.27945205479
OP861944|Victoria|HA|Southeast_Asia|Nepal|2015-12-22	2015.97260273973
EPI_ISL_212688|Victoria|HA|Southeast_Asia|NorthChina|2015-12-20	2015.96712328767
EPI_ISL_212683|Victoria|HA|Southeast_Asia|NorthChina|2015-12-23	2015.97534246575
EPI_ISL_212613|Victoria|HA|Southeast_Asia|NorthChina|2015-12-29	2015.99178082192
EPI_ISL_212581|Victoria|HA|Southeast_Asia|NorthChina|2015-12-28	2015.98904109589
EPI_ISL_212686|Victoria|HA|Southeast_Asia|NorthChina|2015-12-22	2015.97260273973
MG572424|Victoria|HA|Southeast_Asia|NorthChina|2015-12	2015.95592465753
EPI_ISL_207761|Victoria|HA|Southeast_Asia|NorthChina|2015-12-04	2015.92328767123
MG572427|Victoria|HA|Southeast_Asia|NorthChina|2015-12	2015.95592465753
EPI_ISL_212680|Victoria|HA|Southeast_Asia|NorthChina|2015-12-16	2015.95616438356
EPI_ISL_212689|Victoria|HA|Southeast_Asia|NorthChina|2015-12-30	2015.99452054795
MG572426|Victoria|HA|Southeast_Asia|NorthChina|2015-12	2015.95542465753
MG572425|Victoria|HA|Southeast_Asia|NorthChina|2015-12	2015.95582465753
MG572428|Victoria|HA|Southeast_Asia|NorthChina|2015-12	2015.95552465753
EPI_ISL_207762|Victoria|HA|Southeast_Asia|NorthChina|2015-11-24	2015.89589041096
EPI_ISL_213671|Victoria|HA|Southeast_Asia|Singapore|2015-08-25	2015.64657534247
EPI_ISL_213692|Victoria|HA|Southeast_Asia|Singapore|2015-10-27	2015.81917808219
EPI_ISL_213683|Victoria|HA|Southeast_Asia|Singapore|2015-09-04	2015.67397260274
EPI_ISL_213706|Victoria|HA|Southeast_Asia|Singapore|2015-11-24	2015.89589041096
EPI_ISL_213681|Victoria|HA|Southeast_Asia|Singapore|2015-09-10	2015.6904109589
EPI_ISL_213688|Victoria|HA|Southeast_Asia|Singapore|2015-10-14	2015.78356164384
EPI_ISL_213610|Victoria|HA|Southeast_Asia|Singapore|2015-04-20	2015.29863013699
EPI_ISL_213711|Victoria|HA|Southeast_Asia|Singapore|2015-12-22	2015.97260273973
EPI_ISL_213697|Victoria|HA|Southeast_Asia|Singapore|2015-11-09	2015.85479452055
EPI_ISL_213669|Victoria|HA|Southeast_Asia|Singapore|2015-08-12	2015.61095890411
EPI_ISL_213693|Victoria|HA|Southeast_Asia|Singapore|2015-10-12	2015.77808219178
EPI_ISL_213684|Victoria|HA|Southeast_Asia|Singapore|2015-09-14	2015.70136986301
EPI_ISL_213494|Victoria|HA|Southeast_Asia|Singapore|2015-01-12	2015.0301369863
EPI_ISL_213709|Victoria|HA|Southeast_Asia|Singapore|2015-12-16	2015.95616438356
EPI_ISL_213598|Victoria|HA|Southeast_Asia|Singapore|2015-03-04	2015.1698630137
EPI_ISL_178046|Victoria|HA|Southeast_Asia|SouthChina|2015-01-08	2015.01917808219
EPI_ISL_178056|Victoria|HA|Southeast_Asia|SouthChina|2015-01-14	2015.03561643836
KY888353|Victoria|HA|Southeast_Asia|SouthChina|2015-12-31	2015.99726027397
KY888350|Victoria|HA|Southeast_Asia|SouthChina|2015-12-31	2015.99726027397
KY888354|Victoria|HA|Southeast_Asia|SouthChina|2015-12-31	2015.99726027397
EPI_ISL_334908|Victoria|HA|Southeast_Asia|SouthChina|2015-03-16	2015.20273972603
EPI_ISL_334907|Victoria|HA|Southeast_Asia|SouthChina|2015-03-16	2015.20273972603
EPI_ISL_212869|Victoria|HA|Southeast_Asia|SouthKorea|2015-12-21	2015.9698630137
EPI_ISL_212870|Victoria|HA|Southeast_Asia|SouthKorea|2015-12-21	2015.9698630137
EPI_ISL_212871|Victoria|HA|Southeast_Asia|SouthKorea|2015-12-28	2015.98904109589
EPI_ISL_230610|Victoria|HA|Southeast_Asia|SriLanka|2015-12-23	2015.97534246575
EPI_ISL_194914|Victoria|HA|Southeast_Asia|TaiwanChina|2015-05-22	2015.38630136986
EPI_ISL_194913|Victoria|HA|Southeast_Asia|TaiwanChina|2015-04-16	2015.28767123288
EPI_ISL_348557|Victoria|HA|Southeast_Asia|TaiwanChina|2015-05-21	2015.38356164384
OP623249|Victoria|HA|Southeast_Asia|Thailand|2015-01-28	2015.07397260274
OP623263|Victoria|HA|Southeast_Asia|Thailand|2015-06-29	2015.4904109589
KT725707|Victoria|HA|Southeast_Asia|Thailand|2015-02-13	2015.11780821918
OP623274|Victoria|HA|Southeast_Asia|Thailand|2015-12-22	2015.97260273973
KT725722|Victoria|HA|Southeast_Asia|Thailand|2015-05-04	2015.33698630137
OP623273|Victoria|HA|Southeast_Asia|Thailand|2015-11-26	2015.90136986301
EPI_ISL_211593|Victoria|HA|Southeast_Asia|Thailand|2015-11-26	2015.90136986301
OP623253|Victoria|HA|Southeast_Asia|Thailand|2015-02-03	2015.0904109589
OP615011|Victoria|HA|Southeast_Asia|Thailand|2015-01-23	2015.0602739726
EPI_ISL_239894|Victoria|HA|Southeast_Asia|Thailand|2015-04-27	2015.31780821918
KT725700|Victoria|HA|Southeast_Asia|Thailand|2015-01-21	2015.05479452055
EPI_ISL_232207|Victoria|HA|Southeast_Asia|Vietnam|2015-06-07	2015.4301369863
EPI_ISL_238977|Victoria|HA|Southeast_Asia|Bangladesh|2016-08-08	2016.60109289617
EPI_ISL_233652|Victoria|HA|Southeast_Asia|Bangladesh|2016-07-11	2016.52459016393
EPI_ISL_238971|Victoria|HA|Southeast_Asia|Bangladesh|2016-08-07	2016.59836065574
EPI_ISL_238834|Victoria|HA|Southeast_Asia|Bangladesh|2016-09-05	2016.67759562842
EPI_ISL_238964|Victoria|HA|Southeast_Asia|Bangladesh|2016-08-02	2016.58469945355
EPI_ISL_238837|Victoria|HA|Southeast_Asia|Bangladesh|2016-09-27	2016.73770491803
EPI_ISL_235463|Victoria|HA|Southeast_Asia|Bangladesh|2016-07-25	2016.56284153005
OP678275|Victoria|HA|Southeast_Asia|Bhutan|2016-08-08	2016.60109289617
OP678309|Victoria|HA|Southeast_Asia|Bhutan|2016-12-14	2016.95081967213
OP678278|Victoria|HA|Southeast_Asia|Bhutan|2016-10-12	2016.77868852459
OP678274|Victoria|HA|Southeast_Asia|Bhutan|2016-07-18	2016.54371584699
OP678291|Victoria|HA|Southeast_Asia|Bhutan|2016-09-08	2016.68579234973
OP678310|Victoria|HA|Southeast_Asia|Bhutan|2016-12-24	2016.9781420765
EPI_ISL_237861|Victoria|HA|Southeast_Asia|Cambodia|2016-07-21	2016.55191256831
EPI_ISL_246717|Victoria|HA|Southeast_Asia|Cambodia|2016-12-07	2016.93169398907
EPI_ISL_246716|Victoria|HA|Southeast_Asia|Cambodia|2016-12-01	2016.91530054645
EPI_ISL_246724|Victoria|HA|Southeast_Asia|Cambodia|2016-11-12	2016.86338797814
EPI_ISL_249159|Victoria|HA|Southeast_Asia|Cambodia|2016-11-02	2016.83606557377
EPI_ISL_223416|Victoria|HA|Southeast_Asia|CentralChina|2016-02-29	2016.16120218579
EPI_ISL_242463|Victoria|HA|Southeast_Asia|CentralChina|2016-11-19	2016.8825136612
EPI_ISL_225370|Victoria|HA|Southeast_Asia|CentralChina|2016-05-04	2016.33879781421
EPI_ISL_223454|Victoria|HA|Southeast_Asia|CentralChina|2016-03-28	2016.23770491803
EPI_ISL_223407|Victoria|HA|Southeast_Asia|CentralChina|2016-03-23	2016.22404371585
EPI_ISL_232931|Victoria|HA|Southeast_Asia|CentralChina|2016-08-08	2016.60109289617
EPI_ISL_230727|Victoria|HA|Southeast_Asia|CentralChina|2016-05-15	2016.36885245902
EPI_ISL_223414|Victoria|HA|Southeast_Asia|CentralChina|2016-04-06	2016.26229508197
EPI_ISL_242546|Victoria|HA|Southeast_Asia|CentralChina|2016-10-13	2016.78142076503
EPI_ISL_223435|Victoria|HA|Southeast_Asia|CentralChina|2016-03-23	2016.22404371585
EPI_ISL_223412|Victoria|HA|Southeast_Asia|CentralChina|2016-04-13	2016.28142076503
EPI_ISL_230751|Victoria|HA|Southeast_Asia|CentralChina|2016-06-06	2016.42896174863
EPI_ISL_223429|Victoria|HA|Southeast_Asia|CentralChina|2016-03-15	2016.20218579235
EPI_ISL_223450|Victoria|HA|Southeast_Asia|CentralChina|2016-03-28	2016.23770491803
EPI_ISL_242464|Victoria|HA|Southeast_Asia|CentralChina|2016-11-22	2016.89071038251
EPI_ISL_208161|Victoria|HA|Southeast_Asia|HongkongChina|2016-01-02	2016.00273224044
EPI_ISL_234655|Victoria|HA|Southeast_Asia|HongkongChina|2016-07-29	2016.5737704918
EPI_ISL_234656|Victoria|HA|Southeast_Asia|HongkongChina|2016-07-31	2016.57923497268
EPI_ISL_232213|Victoria|HA|Southeast_Asia|HongkongChina|2016-05-17	2016.37431693989
EPI_ISL_208158|Victoria|HA|Southeast_Asia|HongkongChina|2016-01-05	2016.01092896175
EPI_ISL_232211|Victoria|HA|Southeast_Asia|HongkongChina|2016-05-16	2016.37158469945
EPI_ISL_217558|Victoria|HA|Southeast_Asia|HongkongChina|2016-01-04	2016.00819672131
EPI_ISL_234657|Victoria|HA|Southeast_Asia|HongkongChina|2016-07-30	2016.57650273224
EPI_ISL_217559|Victoria|HA|Southeast_Asia|HongkongChina|2016-01-02	2016.00273224044
EPI_ISL_232210|Victoria|HA|Southeast_Asia|HongkongChina|2016-01-09	2016.0218579235
EPI_ISL_217561|Victoria|HA|Southeast_Asia|HongkongChina|2016-01-05	2016.01092896175
EPI_ISL_217560|Victoria|HA|Southeast_Asia|HongkongChina|2016-01-01	2016
EPI_ISL_208162|Victoria|HA|Southeast_Asia|HongkongChina|2016-01-04	2016.00819672131
EPI_ISL_237690|Victoria|HA|Southeast_Asia|HongkongChina|2016-07-30	2016.57650273224
EPI_ISL_261257|Victoria|HA|Southeast_Asia|HongkongChina|2016-12-28	2016.98907103825
EPI_ISL_243847|Victoria|HA|Southeast_Asia|India|2016-08-01	2016.58196721311
MG262315|Victoria|HA|Southeast_Asia|India|2016-08-13	2016.61475409836
MG262317|Victoria|HA|Southeast_Asia|India|2016-03-21	2016.21857923497
MG262321|Victoria|HA|Southeast_Asia|India|2016-08-29	2016.65846994536
MG262316|Victoria|HA|Southeast_Asia|India|2016-02-08	2016.10382513661
MG262318|Victoria|HA|Southeast_Asia|India|2016-04-25	2016.31420765027
EPI_ISL_243850|Victoria|HA|Southeast_Asia|India|2016-08-26	2016.65027322404
MG262314|Victoria|HA|Southeast_Asia|India|2016-08-26	2016.65027322404
MG262322|Victoria|HA|Southeast_Asia|India|2016-08-01	2016.58196721311
MG262320|Victoria|HA|Southeast_Asia|India|2016-09-26	2016.7349726776
EPI_ISL_216822|Victoria|HA|Southeast_Asia|Japan|2016-03-02	2016.16666666667
EPI_ISL_247734|Victoria|HA|Southeast_Asia|Japan|2016-12-12	2016.94535519126
EPI_ISL_234938|Victoria|HA|Southeast_Asia|Japan|2016-04-07	2016.2650273224
EPI_ISL_224427|Victoria|HA|Southeast_Asia|Japan|2016-01-16	2016.04098360656
EPI_ISL_223135|Victoria|HA|Southeast_Asia|Japan|2016-03-11	2016.1912568306
EPI_ISL_235052|Victoria|HA|Southeast_Asia|Japan|2016-05-22	2016.38797814208
EPI_ISL_242828|Victoria|HA|Southeast_Asia|Japan|2016-12-10	2016.93989071038
EPI_ISL_234942|Victoria|HA|Southeast_Asia|Japan|2016-05-06	2016.34426229508
EPI_ISL_224435|Victoria|HA|Southeast_Asia|Japan|2016-02-16	2016.12568306011
EPI_ISL_212543|Victoria|HA|Southeast_Asia|Japan|2016-01-03	2016.00546448087
EPI_ISL_224430|Victoria|HA|Southeast_Asia|Japan|2016-02-23	2016.14480874317
EPI_ISL_269475|Victoria|HA|Southeast_Asia|Laos|2016-11-15	2016.87158469945
EPI_ISL_270044|Victoria|HA|Southeast_Asia|Laos|2016-12-19	2016.96448087432
EPI_ISL_240422|Victoria|HA|Southeast_Asia|Laos|2016-09-22	2016.72404371585
EPI_ISL_236879|Victoria|HA|Southeast_Asia|Laos|2016-07-19	2016.54644808743
EPI_ISL_221695|Victoria|HA|Southeast_Asia|Laos|2016-02-17	2016.12841530055
EPI_ISL_269479|Victoria|HA|Southeast_Asia|Laos|2016-11-18	2016.87978142077
EPI_ISL_236876|Victoria|HA|Southeast_Asia|Laos|2016-06-20	2016.46721311475
EPI_ISL_247730|Victoria|HA|Southeast_Asia|Laos|2016-11-03	2016.83879781421
EPI_ISL_236875|Victoria|HA|Southeast_Asia|Laos|2016-05-30	2016.40983606557
EPI_ISL_269478|Victoria|HA|Southeast_Asia|Laos|2016-11-17	2016.87704918033
EPI_ISL_235160|Victoria|HA|Southeast_Asia|Laos|2016-05-03	2016.33606557377
EPI_ISL_227612|Victoria|HA|Southeast_Asia|MacaoChina|2016-02-17	2016.12841530055
EPI_ISL_278759|Victoria|HA|Southeast_Asia|MacaoChina|2016-03-07	2016.18032786885
EPI_ISL_278754|Victoria|HA|Southeast_Asia|MacaoChina|2016-04-05	2016.25956284153
EPI_ISL_278755|Victoria|HA|Southeast_Asia|MacaoChina|2016-03-02	2016.16666666667
EPI_ISL_278761|Victoria|HA|Southeast_Asia|MacaoChina|2016-04-05	2016.25956284153
EPI_ISL_278758|Victoria|HA|Southeast_Asia|MacaoChina|2016-03-08	2016.18306010929
EPI_ISL_239865|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2016-11-18	2016.87978142077
EPI_ISL_243916|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2016-02-03	2016.09016393443
EPI_ISL_239897|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2016-02-26	2016.15300546448
EPI_ISL_239862|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2016-11-18	2016.87978142077
EPI_ISL_227609|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2016-02-18	2016.13114754098
EPI_ISL_233798|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2016	2016.68712465753
EPI_ISL_239864|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2016-11-10	2016.85792349727
EPI_ISL_227603|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2016-01-21	2016.05464480874
EPI_ISL_233800|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2016	2016.46352465753
EPI_ISL_239866|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2016-11-18	2016.87978142077
EPI_ISL_243912|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2016-04-28	2016.32240437158
EPI_ISL_243915|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2016-03-09	2016.18579234973
EPI_ISL_269503|Victoria|HA|Southeast_Asia|Myanmar|2016-06-20	2016.46721311475
EPI_ISL_259286|Victoria|HA|Southeast_Asia|Myanmar|2016-06-18	2016.46174863388
EPI_ISL_259280|Victoria|HA|Southeast_Asia|Myanmar|2016-07-04	2016.50546448087
EPI_ISL_259271|Victoria|HA|Southeast_Asia|Myanmar|2016-06-15	2016.45355191257
EPI_ISL_259276|Victoria|HA|Southeast_Asia|Myanmar|2016-06-22	2016.47267759563
EPI_ISL_259287|Victoria|HA|Southeast_Asia|Myanmar|2016-07-08	2016.51639344262
EPI_ISL_259277|Victoria|HA|Southeast_Asia|Myanmar|2016-06-27	2016.48633879781
EPI_ISL_259270|Victoria|HA|Southeast_Asia|Myanmar|2016-06-15	2016.45355191257
EPI_ISL_259281|Victoria|HA|Southeast_Asia|Myanmar|2016-07-18	2016.54371584699
EPI_ISL_259274|Victoria|HA|Southeast_Asia|Myanmar|2016-06-27	2016.48633879781
EPI_ISL_235600|Victoria|HA|Southeast_Asia|Nepal|2016-03-10	2016.18852459016
